30.0000,9.0000,2.0000,1.0000,0.0000,133.0000,1.0000,0.0000,0.0000,29.0000,4.0000,113.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
42.0000,1.0000,1.0000,0.0000,0.0000,517.0000,1.0000,0.0000,0.0000,31.0000,5.0000,101.0000,7.0000,-1.0000,0.0000,3.0000,0.0000
35.0000,7.0000,1.0000,1.0000,0.0000,128.0000,1.0000,0.0000,0.0000,12.0000,8.0000,136.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
40.0000,0.0000,1.0000,2.0000,0.0000,1108.0000,0.0000,0.0000,0.0000,26.0000,10.0000,61.0000,2.0000,76.0000,3.0000,0.0000,0.0000
25.0000,9.0000,2.0000,2.0000,0.0000,226.0000,0.0000,0.0000,0.0000,7.0000,5.0000,366.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
51.0000,2.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,2.0000,30.0000,8.0000,510.0000,3.0000,-1.0000,0.0000,3.0000,0.0000
40.0000,9.0000,2.0000,2.0000,0.0000,539.0000,0.0000,0.0000,0.0000,14.0000,1.0000,121.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
35.0000,9.0000,1.0000,1.0000,0.0000,6.0000,1.0000,0.0000,0.0000,11.0000,8.0000,204.0000,2.0000,348.0000,2.0000,0.0000,0.0000
31.0000,6.0000,2.0000,1.0000,0.0000,360.0000,1.0000,0.0000,2.0000,26.0000,8.0000,592.0000,4.0000,-1.0000,0.0000,3.0000,0.0000
43.0000,1.0000,1.0000,1.0000,0.0000,514.0000,1.0000,1.0000,0.0000,20.0000,0.0000,34.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
23.0000,7.0000,2.0000,1.0000,0.0000,292.0000,1.0000,0.0000,0.0000,13.0000,8.0000,437.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
48.0000,1.0000,1.0000,1.0000,0.0000,238.0000,1.0000,1.0000,0.0000,2.0000,6.0000,118.0000,2.0000,81.0000,1.0000,2.0000,0.0000
33.0000,9.0000,1.0000,2.0000,0.0000,-258.0000,0.0000,0.0000,0.0000,8.0000,5.0000,362.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
46.0000,0.0000,1.0000,3.0000,0.0000,2115.0000,1.0000,0.0000,2.0000,20.0000,6.0000,10.0000,3.0000,-1.0000,0.0000,3.0000,0.0000
33.0000,1.0000,1.0000,3.0000,0.0000,-923.0000,1.0000,0.0000,1.0000,31.0000,5.0000,237.0000,9.0000,-1.0000,0.0000,3.0000,0.0000
41.0000,9.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,7.0000,101.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
39.0000,9.0000,1.0000,1.0000,0.0000,13165.0000,1.0000,1.0000,0.0000,22.0000,1.0000,147.0000,4.0000,-1.0000,0.0000,3.0000,0.0000
26.0000,1.0000,1.0000,1.0000,0.0000,-384.0000,1.0000,1.0000,0.0000,18.0000,5.0000,143.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
38.0000,1.0000,1.0000,1.0000,0.0000,266.0000,1.0000,0.0000,2.0000,7.0000,8.0000,287.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
29.0000,4.0000,2.0000,2.0000,0.0000,7578.0000,0.0000,0.0000,0.0000,22.0000,8.0000,46.0000,3.0000,-1.0000,0.0000,3.0000,0.0000
50.0000,6.0000,1.0000,1.0000,0.0000,111.0000,0.0000,0.0000,0.0000,11.0000,1.0000,277.0000,3.0000,-1.0000,0.0000,3.0000,0.0000
59.0000,5.0000,0.0000,1.0000,0.0000,93.0000,0.0000,1.0000,0.0000,8.0000,1.0000,108.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
35.0000,1.0000,1.0000,0.0000,0.0000,1749.0000,1.0000,0.0000,0.0000,18.0000,8.0000,63.0000,5.0000,363.0000,11.0000,1.0000,0.0000
33.0000,1.0000,1.0000,1.0000,0.0000,328.0000,1.0000,0.0000,0.0000,18.0000,9.0000,160.0000,2.0000,182.0000,1.0000,0.0000,0.0000
39.0000,1.0000,2.0000,1.0000,0.0000,217.0000,1.0000,0.0000,2.0000,9.0000,8.0000,107.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
34.0000,9.0000,2.0000,1.0000,0.0000,2131.0000,1.0000,0.0000,0.0000,13.0000,8.0000,53.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
48.0000,0.0000,2.0000,1.0000,0.0000,3531.0000,1.0000,0.0000,0.0000,20.0000,0.0000,81.0000,2.0000,287.0000,6.0000,0.0000,0.0000
77.0000,5.0000,1.0000,2.0000,0.0000,7802.0000,0.0000,0.0000,1.0000,1.0000,3.0000,483.0000,2.0000,-1.0000,0.0000,3.0000,1.0000
32.0000,4.0000,1.0000,2.0000,0.0000,273.0000,1.0000,1.0000,0.0000,18.0000,5.0000,97.0000,3.0000,-1.0000,0.0000,3.0000,0.0000
26.0000,9.0000,2.0000,1.0000,0.0000,-859.0000,1.0000,0.0000,2.0000,19.0000,6.0000,297.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
41.0000,9.0000,2.0000,2.0000,0.0000,15302.0000,0.0000,0.0000,0.0000,19.0000,1.0000,121.0000,4.0000,-1.0000,0.0000,3.0000,0.0000
44.0000,1.0000,1.0000,1.0000,0.0000,23.0000,1.0000,0.0000,2.0000,12.0000,8.0000,388.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
44.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2.0000,14.0000,8.0000,220.0000,7.0000,-1.0000,0.0000,3.0000,0.0000
31.0000,1.0000,1.0000,0.0000,0.0000,-848.0000,1.0000,0.0000,2.0000,23.0000,8.0000,559.0000,3.0000,-1.0000,0.0000,3.0000,0.0000
43.0000,1.0000,1.0000,1.0000,0.0000,470.0000,1.0000,1.0000,2.0000,26.0000,8.0000,185.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
32.0000,4.0000,2.0000,2.0000,0.0000,7419.0000,1.0000,0.0000,2.0000,18.0000,6.0000,248.0000,29.0000,-1.0000,0.0000,3.0000,0.0000
57.0000,9.0000,1.0000,0.0000,0.0000,1276.0000,1.0000,0.0000,0.0000,30.0000,4.0000,44.0000,1.0000,200.0000,4.0000,0.0000,0.0000
32.0000,1.0000,1.0000,1.0000,0.0000,-63.0000,1.0000,0.0000,2.0000,30.0000,8.0000,198.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
28.0000,7.0000,2.0000,1.0000,0.0000,339.0000,0.0000,0.0000,0.0000,3.0000,2.0000,350.0000,1.0000,182.0000,1.0000,2.0000,1.0000
29.0000,7.0000,1.0000,1.0000,0.0000,23.0000,0.0000,0.0000,0.0000,17.0000,5.0000,57.0000,4.0000,-1.0000,0.0000,3.0000,0.0000
40.0000,1.0000,1.0000,0.0000,0.0000,177.0000,1.0000,1.0000,1.0000,21.0000,5.0000,742.0000,4.0000,-1.0000,0.0000,3.0000,0.0000
49.0000,9.0000,1.0000,1.0000,0.0000,1712.0000,1.0000,0.0000,0.0000,30.0000,5.0000,155.0000,3.0000,-1.0000,0.0000,3.0000,0.0000
36.0000,6.0000,1.0000,2.0000,0.0000,254.0000,1.0000,0.0000,1.0000,17.0000,5.0000,202.0000,5.0000,-1.0000,0.0000,3.0000,0.0000
45.0000,7.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,5.0000,106.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
58.0000,1.0000,1.0000,1.0000,0.0000,3148.0000,0.0000,1.0000,0.0000,13.0000,1.0000,57.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
49.0000,2.0000,1.0000,0.0000,0.0000,10772.0000,0.0000,0.0000,0.0000,8.0000,1.0000,89.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
43.0000,4.0000,0.0000,1.0000,0.0000,229.0000,1.0000,1.0000,0.0000,13.0000,8.0000,163.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
57.0000,5.0000,0.0000,2.0000,0.0000,66.0000,1.0000,0.0000,0.0000,11.0000,8.0000,798.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
38.0000,1.0000,1.0000,1.0000,0.0000,748.0000,1.0000,0.0000,0.0000,31.0000,1.0000,98.0000,3.0000,-1.0000,0.0000,3.0000,0.0000
35.0000,4.0000,2.0000,2.0000,0.0000,992.0000,0.0000,1.0000,0.0000,1.0000,11.0000,238.0000,1.0000,-1.0000,0.0000,3.0000,1.0000
52.0000,7.0000,1.0000,2.0000,0.0000,2801.0000,1.0000,1.0000,2.0000,17.0000,6.0000,311.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
71.0000,5.0000,1.0000,3.0000,0.0000,1741.0000,0.0000,0.0000,0.0000,18.0000,1.0000,177.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
32.0000,0.0000,2.0000,2.0000,0.0000,272.0000,1.0000,0.0000,0.0000,7.0000,10.0000,73.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
25.0000,1.0000,2.0000,1.0000,0.0000,1857.0000,1.0000,0.0000,0.0000,12.0000,10.0000,187.0000,1.0000,91.0000,12.0000,2.0000,1.0000
32.0000,9.0000,1.0000,1.0000,0.0000,84.0000,0.0000,1.0000,0.0000,29.0000,5.0000,403.0000,3.0000,-1.0000,0.0000,3.0000,0.0000
36.0000,0.0000,1.0000,1.0000,0.0000,110.0000,1.0000,1.0000,0.0000,7.0000,5.0000,94.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
34.0000,1.0000,0.0000,1.0000,0.0000,-294.0000,1.0000,0.0000,2.0000,12.0000,8.0000,163.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
25.0000,9.0000,2.0000,2.0000,0.0000,148.0000,0.0000,0.0000,0.0000,23.0000,5.0000,421.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
51.0000,11.0000,2.0000,3.0000,0.0000,0.0000,0.0000,0.0000,2.0000,5.0000,6.0000,409.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
46.0000,1.0000,2.0000,0.0000,0.0000,87.0000,0.0000,0.0000,2.0000,15.0000,8.0000,78.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
39.0000,4.0000,1.0000,1.0000,0.0000,2198.0000,0.0000,0.0000,2.0000,16.0000,6.0000,418.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
25.0000,0.0000,1.0000,3.0000,0.0000,349.0000,1.0000,0.0000,0.0000,22.0000,5.0000,1037.0000,8.0000,-1.0000,0.0000,3.0000,1.0000
32.0000,10.0000,1.0000,1.0000,0.0000,314.0000,1.0000,0.0000,0.0000,11.0000,8.0000,18.0000,6.0000,172.0000,10.0000,2.0000,0.0000
41.0000,4.0000,0.0000,2.0000,0.0000,1757.0000,0.0000,0.0000,0.0000,22.0000,0.0000,314.0000,1.0000,239.0000,13.0000,0.0000,1.0000
26.0000,2.0000,2.0000,1.0000,0.0000,0.0000,1.0000,0.0000,2.0000,21.0000,8.0000,339.0000,10.0000,-1.0000,0.0000,3.0000,0.0000
43.0000,9.0000,1.0000,2.0000,0.0000,2643.0000,0.0000,0.0000,1.0000,4.0000,8.0000,331.0000,5.0000,-1.0000,0.0000,3.0000,1.0000
58.0000,4.0000,1.0000,2.0000,0.0000,5942.0000,0.0000,0.0000,0.0000,12.0000,1.0000,64.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
51.0000,7.0000,1.0000,1.0000,0.0000,122.0000,0.0000,1.0000,0.0000,6.0000,1.0000,499.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
37.0000,4.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,2.0000,18.0000,6.0000,187.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
32.0000,1.0000,1.0000,1.0000,0.0000,2561.0000,1.0000,0.0000,2.0000,20.0000,8.0000,135.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
78.0000,5.0000,0.0000,0.0000,0.0000,229.0000,0.0000,0.0000,1.0000,22.0000,10.0000,97.0000,1.0000,-1.0000,0.0000,3.0000,1.0000
55.0000,1.0000,1.0000,0.0000,0.0000,771.0000,0.0000,0.0000,0.0000,29.0000,1.0000,98.0000,19.0000,-1.0000,0.0000,3.0000,0.0000
30.0000,10.0000,2.0000,1.0000,0.0000,2424.0000,0.0000,0.0000,0.0000,12.0000,9.0000,110.0000,1.0000,279.0000,1.0000,0.0000,1.0000
57.0000,9.0000,0.0000,1.0000,0.0000,2352.0000,1.0000,0.0000,0.0000,21.0000,9.0000,757.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
42.0000,4.0000,1.0000,2.0000,0.0000,202.0000,0.0000,0.0000,2.0000,6.0000,6.0000,136.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
37.0000,6.0000,1.0000,1.0000,0.0000,126.0000,0.0000,1.0000,0.0000,5.0000,3.0000,313.0000,7.0000,-1.0000,0.0000,3.0000,0.0000
46.0000,4.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0000,1.0000,763.0000,5.0000,-1.0000,0.0000,3.0000,1.0000
43.0000,1.0000,1.0000,3.0000,1.0000,-715.0000,1.0000,0.0000,2.0000,30.0000,8.0000,67.0000,3.0000,-1.0000,0.0000,3.0000,0.0000
49.0000,4.0000,1.0000,2.0000,0.0000,85.0000,1.0000,0.0000,0.0000,14.0000,8.0000,590.0000,5.0000,359.0000,1.0000,1.0000,1.0000
36.0000,9.0000,1.0000,1.0000,0.0000,195.0000,1.0000,0.0000,2.0000,8.0000,8.0000,380.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
44.0000,1.0000,1.0000,1.0000,0.0000,337.0000,1.0000,0.0000,1.0000,28.0000,5.0000,257.0000,3.0000,-1.0000,0.0000,3.0000,0.0000
28.0000,1.0000,2.0000,1.0000,0.0000,1025.0000,1.0000,0.0000,2.0000,27.0000,8.0000,168.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
56.0000,5.0000,0.0000,0.0000,0.0000,4.0000,1.0000,0.0000,2.0000,6.0000,8.0000,31.0000,3.0000,-1.0000,0.0000,3.0000,0.0000
57.0000,5.0000,1.0000,2.0000,0.0000,1292.0000,0.0000,0.0000,0.0000,1.0000,6.0000,151.0000,1.0000,69.0000,1.0000,0.0000,0.0000
48.0000,0.0000,1.0000,1.0000,0.0000,476.0000,0.0000,0.0000,2.0000,5.0000,6.0000,489.0000,3.0000,-1.0000,0.0000,3.0000,0.0000
38.0000,9.0000,1.0000,2.0000,0.0000,180.0000,0.0000,0.0000,0.0000,6.0000,1.0000,258.0000,7.0000,-1.0000,0.0000,3.0000,0.0000
51.0000,9.0000,1.0000,1.0000,0.0000,176.0000,0.0000,0.0000,2.0000,6.0000,6.0000,217.0000,4.0000,-1.0000,0.0000,3.0000,0.0000
42.0000,4.0000,0.0000,2.0000,0.0000,1775.0000,1.0000,0.0000,1.0000,5.0000,3.0000,276.0000,5.0000,-1.0000,0.0000,3.0000,0.0000
52.0000,4.0000,1.0000,2.0000,0.0000,749.0000,0.0000,1.0000,0.0000,9.0000,3.0000,342.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
54.0000,4.0000,0.0000,2.0000,0.0000,5475.0000,0.0000,0.0000,0.0000,21.0000,10.0000,1032.0000,1.0000,91.0000,4.0000,2.0000,1.0000
52.0000,5.0000,0.0000,2.0000,0.0000,-309.0000,1.0000,0.0000,2.0000,19.0000,6.0000,500.0000,2.0000,-1.0000,0.0000,3.0000,1.0000
33.0000,1.0000,1.0000,0.0000,0.0000,50.0000,1.0000,0.0000,0.0000,7.0000,8.0000,246.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
49.0000,1.0000,1.0000,0.0000,0.0000,923.0000,0.0000,0.0000,2.0000,20.0000,6.0000,471.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
57.0000,4.0000,1.0000,2.0000,0.0000,113.0000,0.0000,0.0000,0.0000,3.0000,3.0000,191.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
46.0000,4.0000,1.0000,1.0000,0.0000,4105.0000,1.0000,0.0000,0.0000,15.0000,0.0000,115.0000,3.0000,258.0000,2.0000,0.0000,0.0000
26.0000,1.0000,1.0000,0.0000,0.0000,399.0000,1.0000,0.0000,0.0000,22.0000,5.0000,1288.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
24.0000,4.0000,2.0000,2.0000,0.0000,507.0000,0.0000,0.0000,0.0000,3.0000,5.0000,257.0000,1.0000,-1.0000,0.0000,3.0000,1.0000
60.0000,0.0000,1.0000,1.0000,0.0000,438.0000,1.0000,0.0000,1.0000,28.0000,4.0000,176.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
31.0000,4.0000,2.0000,2.0000,0.0000,0.0000,1.0000,0.0000,2.0000,9.0000,8.0000,94.0000,3.0000,-1.0000,0.0000,3.0000,0.0000
39.0000,4.0000,1.0000,2.0000,0.0000,1802.0000,0.0000,0.0000,0.0000,25.0000,4.0000,129.0000,2.0000,97.0000,2.0000,0.0000,0.0000
26.0000,1.0000,1.0000,1.0000,0.0000,2770.0000,1.0000,0.0000,2.0000,8.0000,8.0000,141.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
36.0000,0.0000,1.0000,1.0000,0.0000,313.0000,1.0000,0.0000,1.0000,4.0000,3.0000,403.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
33.0000,2.0000,2.0000,2.0000,0.0000,327.0000,1.0000,1.0000,2.0000,6.0000,6.0000,562.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
41.0000,1.0000,2.0000,1.0000,0.0000,6393.0000,1.0000,0.0000,0.0000,15.0000,8.0000,128.0000,3.0000,-1.0000,0.0000,3.0000,0.0000
40.0000,7.0000,0.0000,0.0000,0.0000,471.0000,1.0000,0.0000,0.0000,16.0000,0.0000,1156.0000,1.0000,345.0000,2.0000,0.0000,1.0000
46.0000,6.0000,1.0000,3.0000,0.0000,-257.0000,0.0000,0.0000,0.0000,21.0000,9.0000,104.0000,1.0000,189.0000,2.0000,0.0000,0.0000
38.0000,1.0000,1.0000,1.0000,0.0000,1556.0000,1.0000,0.0000,0.0000,12.0000,8.0000,191.0000,3.0000,-1.0000,0.0000,3.0000,0.0000
50.0000,9.0000,1.0000,1.0000,0.0000,2.0000,1.0000,1.0000,0.0000,14.0000,5.0000,171.0000,3.0000,-1.0000,0.0000,3.0000,0.0000
26.0000,1.0000,2.0000,1.0000,0.0000,188.0000,1.0000,1.0000,0.0000,21.0000,5.0000,46.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
39.0000,0.0000,1.0000,1.0000,0.0000,3047.0000,1.0000,0.0000,0.0000,11.0000,8.0000,279.0000,1.0000,370.0000,2.0000,0.0000,0.0000
50.0000,1.0000,1.0000,1.0000,0.0000,1176.0000,0.0000,0.0000,0.0000,7.0000,1.0000,281.0000,2.0000,-1.0000,0.0000,3.0000,0.0000
37.0000,9.0000,2.0000,1.0000,0.0000,864.0000,1.0000,0.0000,2.0000,30.0000,8.0000,171.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
64.0000,5.0000,1.0000,1.0000,0.0000,2031.0000,0.0000,0.0000,0.0000,13.0000,9.0000,202.0000,5.0000,-1.0000,0.0000,3.0000,0.0000
50.0000,4.0000,2.0000,2.0000,0.0000,592.0000,0.0000,0.0000,0.0000,8.0000,1.0000,445.0000,4.0000,-1.0000,0.0000,3.0000,0.0000
59.0000,0.0000,1.0000,1.0000,0.0000,-396.0000,1.0000,0.0000,2.0000,26.0000,8.0000,204.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
38.0000,0.0000,0.0000,1.0000,0.0000,478.0000,0.0000,0.0000,0.0000,29.0000,4.0000,73.0000,1.0000,-1.0000,0.0000,3.0000,0.0000
27.0000,4.0000,2.0000,2.0000,0.0000,438.0000,1.0000,0.0000,0.0000,18.0000,8.0000,10.0000,5.0000,-1.0000,0.0000,3.0000,0.0000
